Project,Total run,Failure,Error,Skipped,Failed,Commit
jackson-dataformat-xml,143,0,0,0,,9a9d8ded05eaa506f0a4a1938ab7706f9d6e773e
jackson-dataformat-xml,190,0,0,0,,9afb504685493f3e2b2df5c664db0c0c4929f4a0
jackson-dataformat-xml,183,0,0,0,,9c3709a998729ae8cb006656a2eca168240aa1a5
jackson-dataformat-xml,143,0,0,0,,9c72241342561197a0a02c3cadfe97b144b6b395
jackson-dataformat-xml,136,0,0,0,,9e7ffcee30c0bab62bd12f4eade473315793e8d6
jackson-dataformat-xml,134,0,0,0,,a00a495d6cea28271ff203eecb119dd8344ad44c
jackson-dataformat-xml,143,0,0,0,,a08824786215444440239ae1b13ab7555215f720
jackson-dataformat-xml,157,0,0,0,,a096ae26a994af8d19f99a1ec0a15e2591702675
jackson-dataformat-xml,132,0,0,0,,a17f605ed137b64aae15c2875bc9ffe35f8e4c8f
jackson-dataformat-xml,150,0,0,0,,a1aa31be359af33937016de89b825a2205ffc00e
jackson-dataformat-xml,132,0,0,0,,a1ab2025dacb0aa11692ef8db772356585ba696c
jackson-dataformat-xml,137,0,0,0,,a1b7368eeee7919651b716874b5291dbe28a8872
jackson-dataformat-xml,197,0,0,0,,a3a5fec905221d4bc1ffae3d76105f939e61ce05
jackson-dataformat-xml,132,0,0,0,,a4917220adf823be0c18e402325f6a387e009723
jackson-dataformat-xml,183,0,0,0,,a500070dcbf0f348ac02cbc2e46b64b877c3f0e2
jackson-dataformat-xml,131,0,0,0,,a5d8f3f4f02ff202cd29535caf3e2312079d8810
jackson-dataformat-xml,191,0,0,0,,a5f2edae2f8fac75e8defc2edd21726e34011622
jackson-dataformat-xml,158,0,0,0,,a6403633eb9c013b766765f6fc135027234d6a95
jackson-dataformat-xml,141,0,0,0,,a78aec20fa08d6e79d0b3b651ec50ec1595967ed
jackson-dataformat-xml,140,0,0,0,,a96d27d4c74707965b257b6ecced4d337357545e
jackson-dataformat-xml,213,0,0,0,,a9cabe686672a71969b18cea8a79dde9e6878fd4
jackson-dataformat-xml,208,0,0,0,,ab310ebb766ff4fcc4d5ec88aaf5f6755ee6089a
jackson-dataformat-xml,206,0,0,0,,aba1a0c2c7aab076faf8417ca1fa6f558e3d9923
jackson-dataformat-xml,141,0,0,0,,abd4666e7534698ced93f5484683b6dcdceb08ff
jackson-dataformat-xml,183,0,0,0,,abd7a231d70116378cfb300bd55e47fe3337090a
jackson-dataformat-xml,190,0,0,0,,abebd890f2a5506a8b87b3386837f75d2e2618f9
jackson-dataformat-xml,159,0,0,0,,ac10d47821875105b7225d726b787d69d4ae4503
jackson-dataformat-xml,183,0,0,0,,acbd9f17959913b3ce05358912fe875106d0eee5
jackson-dataformat-xml,136,0,0,0,,ad178abf96dc0922fc7d645595f0d66e27fa5482
jackson-dataformat-xml,141,0,0,0,,ad5148b1216f8466b3e2f38baa8b07a5a801afa7
jackson-dataformat-xml,197,0,0,0,,ad85f0bc5add3241910b3782fe7e6ff67e983865
jackson-dataformat-xml,201,0,0,0,,ae96270555cffd9d78d00f4bf5a2514a24889c6a
jackson-dataformat-xml,143,0,0,0,,aedac20ae44a0752066fad5159ff9f6e80baca85
jackson-dataformat-xml,197,0,0,0,,af5a9fb4a95a052bd79405c747a700dcb7610ab0
jackson-dataformat-xml,190,0,0,0,,af615b6062a81440265158d994bb479244c200e2
jackson-dataformat-xml,134,0,0,0,,afb78fdec7edcbf72411b543f9bf7e229c9acb75
jackson-dataformat-xml,178,0,0,0,,afe4f66e51b835a8bc5e3c54a892bca064cdeb06
jackson-dataformat-xml,196,0,0,0,,b0998564b6b390f0083bf6cc41aec9c92236739b
jackson-dataformat-xml,143,0,0,0,,b10bb6b5d2ff307bc6b233bc0d83e18ad7091c1c
jackson-dataformat-xml,141,0,0,0,,b13cc6dfbef1bd6b203660db08dae5db4156ac88
jackson-dataformat-xml,213,0,0,0,,b17e4a8ed74fee08be8a2132f820cb1e6635d5c3
jackson-dataformat-xml,197,0,0,0,,b1bfe1fd5ebbbffc2686b1eef894b4153dd751f5
jackson-dataformat-xml,178,0,0,0,,b1da73d1d2c177714e71ea2353857f5f684798ba
jackson-dataformat-xml,197,0,0,0,,b1e8b477a0955162b084f80c3830156589c9215d
jackson-dataformat-xml,150,0,0,0,,b2e92327571e7b2e83be4b1cca89db89dc495160
jackson-dataformat-xml,204,0,0,0,,b3926a23ef466aecaa62849f7b4a0a753fc9fdb4
jackson-dataformat-xml,136,0,0,0,,b39bb1d120ac7ff3d182a46ac10975f083bdc5ba
jackson-dataformat-xml,213,0,0,0,,b3ed14f1b865b5bffaa107536f73d729f1ef0adf
jackson-dataformat-xml,196,0,0,0,,b40a078f4bfcb9d1db71db57dbe04fc83272f774
jackson-dataformat-xml,159,0,0,0,,b54627d73360280b7c53513bb4c0fe1f5426a089
jackson-dataformat-xml,196,0,0,0,,b5ae1e8068ca0e305ba057e5338b9e9c0e583dab
jackson-dataformat-xml,196,0,0,0,,b5c8a29a8e7d6e212700c1e435ac601fd3e918a8
jackson-dataformat-xml,158,0,0,0,,b7e0ed9125c16c2035feac70833b09dd1c5322f4
jackson-dataformat-xml,209,0,0,0,,b875715aaeae8582d5f72f29add9ed09a7b2a145
jackson-dataformat-xml,133,0,0,0,,b8790f7c7e2d687f6e975ee952225af93c8d6fee
jackson-dataformat-xml,158,0,0,0,,b8b8131263dd3616cbc25b48114b210620519256
jackson-dataformat-xml,197,0,0,0,,b8d61038d2fd7ae5a76d02985f08dc21fc02e258
jackson-dataformat-xml,132,0,0,0,,b94529a47f1eaab49512a01ca01834f17a138186
jackson-dataformat-xml,183,0,0,0,,b97ffede66f473575f1691d05b49e200622ff60f
jackson-dataformat-xml,132,0,0,0,,ba2efdf9349ffa7fe46ac41930c4e8a673f31c1b
jackson-dataformat-xml,263,0,0,0,,ba345120e9599c004e505b36b42354e58498591b
jackson-dataformat-xml,201,0,0,0,,ba745babc71d165fcc03c24667b1d11871c9509b
jackson-dataformat-xml,143,0,0,0,,ba949e76e2b29da7d1d87d53f68ea970ab57a534
jackson-dataformat-xml,201,0,0,0,,bb793ed35e5dfb12ab840a01d6f92c23dcbda5ed
jackson-dataformat-xml,201,0,0,0,,be1723b34993e0f0594aa8f6c64e702c90221055
jackson-dataformat-xml,213,0,0,0,,bf92b67529d61aae046d7b2da4e59df45390c260
jackson-dataformat-xml,190,0,0,0,,bf995c41053f62dfbdb8b5ae99ab628faad68b49
jackson-dataformat-xml,142,0,0,0,,c0114276d42f36aea982fd9cd01ca2f978f98903
jackson-dataformat-xml,143,0,0,0,,c0a810ecc99da4a70bef86a773d299fbc4f47f09
jackson-dataformat-xml,211,0,0,0,,c106194a9d3879a2b048e1f0406b49ca88457adb
jackson-dataformat-xml,150,0,0,0,,c11cb6ad622d2c259661e83fb31aa54aa98e356f
jackson-dataformat-xml,263,0,0,0,,c143fbfa5e0686ab6ecaa8891ec7d1b9f04b347d
jackson-dataformat-xml,139,0,0,0,,c14d88617e3f9a499e383f62ca91a9144b9baee9
jackson-dataformat-xml,137,0,0,0,,c2ccf8d4eb1c9ae3372dd0e689c4fe34a8c65a00
jackson-dataformat-xml,200,0,0,0,,c2fe22fbe121ff00cced5b5203e5d10594def7cb
jackson-dataformat-xml,139,0,0,0,,c31f332e7b5de568fa69d7e3adbd1139f795400a
jackson-dataformat-xml,159,0,0,0,,c3525dd9b18bdaf0b88d6dcac10a708561e758aa
jackson-dataformat-xml,132,0,0,0,,c3a3d7836fc5507399acb1d959f10d4658858f6b
jackson-dataformat-xml,143,0,0,0,,c446ed7882b3cb7a965ffafe35074fb91bbc00ee
jackson-dataformat-xml,201,0,0,0,,c6e7a9bddfcf918e4e30b10e89b5a2f4d567ac21
jackson-dataformat-xml,192,0,0,0,,c7a2478d0cccaf60cce42b3e063e97583b386b5d
jackson-dataformat-xml,183,0,0,0,,c7dc0ec6d2aafeeb12bc3166b89d295a8de7b9c2
jackson-dataformat-xml,192,0,0,0,,c801a96dc7ab08676bd3c60bc70a020f28ef9a0e
jackson-dataformat-xml,139,0,0,0,,ca1c671c419e88a18357d497ec3671c73c37452e
jackson-dataformat-xml,203,0,0,0,,cb182eb44a5163bb45b07f6cc4898b87db81c855
jackson-dataformat-xml,157,0,0,0,,cb9f46b7dbb13e87ace9df6257c9faa2a4d0e102
jackson-dataformat-xml,205,0,0,0,,cbabadeb3d46e02e867a16f7921596f90689e8c1
jackson-dataformat-xml,201,0,0,0,,cc3f54d9704faea24d367d9e9edb8f389aca2d43
jackson-dataformat-xml,196,0,0,0,,cc495ab190c4b052a6aa21350de0e8bff582b082
jackson-dataformat-xml,133,0,0,0,,cd3129c9df30580b63a945b42c6092a913d40f00
jackson-dataformat-xml,158,0,0,0,,ce20b7fee9668166a1d222ef4d1d70c18b6e8e90
jackson-dataformat-xml,167,0,0,0,,ce61138456e10580c6bf78bc4009de926105c4d6
jackson-dataformat-xml,197,0,0,0,,cf72bdd273c0bf09d2ab4c09d405b6f952edc992
jackson-dataformat-xml,137,0,0,0,,cfd947030f32a3f469d7b412d1679aa4bdbdaf36
jackson-dataformat-xml,157,0,0,0,,d01a1c9429de10e7a487a75d7643c6b9e9d5d469
jackson-dataformat-xml,201,0,0,0,,d07230f939489770c76cf5978b8bededf3ade79c
jackson-dataformat-xml,191,0,0,0,,d0b00828d9c4ece6662df3483fcb6bc9a3c667f1
jackson-dataformat-xml,132,0,0,0,,d11c564e000007b516b4a7d2e340906a1cfad8d4
jackson-dataformat-xml,150,0,0,0,,d197744b28d9893931e94151de887952380272d8
jackson-dataformat-xml,137,0,0,0,,d26111f497c34389ecbc729f0aba6a7bba1d8949
jackson-dataformat-xml,140,0,0,0,,d2db7da53eaabf2593d25ca9493a26b7261aeb71
jackson-dataformat-xml,157,0,0,0,,d2f70a03065d4fc7d040064abbbec4f66304c07e
jackson-dataformat-xml,133,0,0,0,,d3189c9f3778204ac16690ef1c384e74e97cbc92
jackson-dataformat-xml,143,0,0,0,,d33463f38afb9d7b3a37aa170ebe72bdfbee49d1
jackson-dataformat-xml,190,0,0,0,,d43882cde3bc3cb309eaa03db0c05668038592f9
jackson-dataformat-xml,166,0,0,0,,d54cb95f1bc2bbef12a33e7ae9dac139af143352
jackson-dataformat-xml,141,0,0,0,,d686fe6ef220215615ca96a34b0f89e095174da4
jackson-dataformat-xml,213,0,0,0,,d7317ba56d29f4101e050df8ea361a00177c0975
jackson-dataformat-xml,132,0,0,0,,d73ae05fce8fc7cdd54ce1d09b7f99ed87c34bef
jackson-dataformat-xml,204,0,0,0,,d895334d5f4bb3bea433bf7cb0ca3ca95fc54293
jackson-dataformat-xml,133,0,0,0,,d94fc1dd5e6fcba23b2279ffdbddaa2bceae63e1
jackson-dataformat-xml,137,0,0,0,,da35dd9bcc74c20cd7831db8ccf370202f083ef1
jackson-dataformat-xml,134,0,0,0,,da624e359096fef975eaaaa9d148c4a785098424
jackson-dataformat-xml,140,0,0,0,,dadd11e57f6098d2c3cd5588a08c63ffa8390c4b
jackson-dataformat-xml,205,0,0,0,,daf4dc65b78a7e6f7edaabe6dbc0d22c1b992bff
jackson-dataformat-xml,128,0,0,0,,db204d977749d6f0aae874e141bd7767738f0974
jackson-dataformat-xml,191,0,0,0,,db5365a26182cf9c403375f4302885fce7af3b4a
jackson-dataformat-xml,131,0,0,0,,dbfb02d136ced200842a17e9fc9f4fb5a14acc87
jackson-dataformat-xml,134,0,0,0,,dc2d6b0de06fe78d614dc151afe70272dac51c57
jackson-dataformat-xml,143,0,0,0,,dc3ade01ae739b48249dd11170dec49e6f4d8223
jackson-dataformat-xml,132,0,0,0,,dcb3d3969b826bf4deffdbe3d4683a82ebc8ad4a
jackson-dataformat-xml,201,0,0,0,,dcb7451edd651cd69631f9dd2bb970cd8f8d277f
jackson-dataformat-xml,132,0,0,0,,de4487dba9804aeb66a6715abd452521c621f91d
jackson-dataformat-xml,141,0,0,0,,df36eb78af94f447efaa598dda8acd22de472367
jackson-dataformat-xml,201,0,0,0,,df37bb9d3cfacf9b7a0aebe3c2d0c343ec995041
jackson-dataformat-xml,131,0,0,0,,df57e5c6a27e4b4d91646894d71724e6765f1211
jackson-dataformat-xml,132,0,0,0,,df86778b1581266e5631ac9a11da7940c4b0060d
jackson-dataformat-xml,139,0,0,0,,e08180bf56312082ef8c4ca6c8e9729145e50bff
jackson-dataformat-xml,196,0,0,0,,e1e841440c2abd1fb7098edec9ab59b4ec4d5c11
jackson-dataformat-xml,183,0,0,0,,e2ae9574d428c2051f43ce5d7ae7244f484f7f62
jackson-dataformat-xml,142,0,0,0,,e2c043d220496a5f8744b7d0d08fee2c0b740e30
jackson-dataformat-xml,154,0,0,0,,e34ca59c497c64abe9f1a8caff81880b936389fa
jackson-dataformat-xml,132,0,0,0,,e350ba82423b09a0d5dc6e7eb48509549e8923e9
jackson-dataformat-xml,201,0,0,0,,e3a520ec13766b1e56a3bfbae4b5b2ce0cc8151e
jackson-dataformat-xml,177,0,0,0,,e3e7bee54d71cb49ab172d88282d6a2585cd27da
jackson-dataformat-xml,139,0,0,0,,e4aa335c730ded7ede47d047717424b340c98970
jackson-dataformat-xml,143,0,0,0,,e4d2b4493b4ab29364bbf725102c5bd0a0081460
jackson-dataformat-xml,157,0,0,0,,e60fec7ef10b521f3ccddd715fb252a25dd58ea0
jackson-dataformat-xml,143,0,0,0,,e6ada96cef3f0c516eb08dac9a176c7e2bf7a596
jackson-dataformat-xml,143,0,0,0,,e6b9cc9ac31011ae9e7150657a5b213385b2974b
jackson-dataformat-xml,158,0,0,0,,e6f8923b2bab8962f3ec96d398f2ab7ba1f372ea
jackson-dataformat-xml,213,0,0,0,,e7b637db078bd5336835f74f67c13a0946ca72fc
jackson-dataformat-xml,139,0,0,0,,e7ce573dfca6f46c0a2a64cde09a4804ee7f24bc
jackson-dataformat-xml,166,0,0,0,,e8d525688064859bebcc88206b69eea96dc8784b
jackson-dataformat-xml,211,0,0,0,,e909c684f89bcd34f4734e2c419c52362ce6b432
jackson-dataformat-xml,157,0,0,0,,e9a17276035ef17e5be4fe84bd7776d0c25c08fe
jackson-dataformat-xml,263,0,0,0,,e9a20791d904f3ba3d0e5c379a25c87791c07b02
jackson-dataformat-xml,197,0,0,0,,ea186a0c92b2d60f1d68e225e73ed750ac241707
jackson-dataformat-xml,167,0,0,0,,ea3b7bc1d8d255bd87025aee0da549bc7572f8b7
jackson-dataformat-xml,201,0,0,0,,eb16c5e38d5794735171763a7078c1c2853b45d0
jackson-dataformat-xml,132,0,0,0,,eb9ac89e35d7ca73fc054b03c29d7bcc4be7ffce
jackson-dataformat-xml,185,0,0,0,,ec54713dc30e2ba9f23128e162d39b6bdcff5563
jackson-dataformat-xml,143,0,0,0,,ece5e1f7c7de6b9718fcde3d57e9091114940a2c
jackson-dataformat-xml,132,0,0,0,,edb69248892a18fdad3657220a832c9364a18e83
jackson-dataformat-xml,155,0,0,0,,ee0645d6ec02012f76589ea7d71dd17a0f72fbfa
jackson-dataformat-xml,132,0,0,0,,eedb6de7442b703c0f0bd9871e87bf1388bcc4f5
jackson-dataformat-xml,140,0,0,0,,eeff2c312e9d4caa8c9f27b8f740c7529d00524a
jackson-dataformat-xml,201,0,0,0,,efa8e3a7e1d7c85f0792c005e3250d61f0c16601
jackson-dataformat-xml,263,0,0,0,,eff3fe74af0c7e2e8c6e51ce2f3eff92eebfbd4a
jackson-dataformat-xml,132,1,9,0,"['TestIndentation.testSimpleMap', 'TextValueTest.testSerializeAsText', 'ListDeserializationTest.testWrappedList', 'ListDeserializationTest.testWrappedListWithGetters', 'RootListHandlingTest.testArraySerialization', 'RootListHandlingTest.testListSerialization', 'TestIndentation.testSimpleStringBean', 'TestIndentation.testEmptyElem', 'TestIndentation.testWithAttr', 'TestIndentation.testSimpleIntBean']",f010b80a8ff3e0330db374be9bbc9dc2b397d974
jackson-dataformat-xml,137,0,0,0,,f0f19a4c924d9db9a1e2830434061c8640092cc0
jackson-dataformat-xml,205,0,0,0,,f185392490e60b6e93c496b720af25e02ecab121
jackson-dataformat-xml,158,0,4,0,"['SimpleStringValuesTest.testStringArrayWithAttribute', 'SimpleStringValuesTest.testEmptyElementToString', 'SimpleStringValuesTest.testStringWithAttribute', 'SimpleStringValuesTest.testStringsWithAttribute']",f1c30c5738e5a6f258ce3ef5cdc9d5553c78de83
jackson-dataformat-xml,137,0,0,0,,f1c514515a1778a1953ab3c3c40a6928a4cabdf2
jackson-dataformat-xml,178,0,0,0,,f29c468b81fd26b4e12e3798d3cdabfc7618302e
jackson-dataformat-xml,140,0,0,0,,f34ec6c783930397b69dbbdb48f77fd771f18ef4
jackson-dataformat-xml,201,0,0,0,,f3e89905459c9d3848e94a33c6803b5688e86f43
jackson-dataformat-xml,201,0,0,0,,f45aefcb154bc54a5f762f52a2725517629ee94f
jackson-dataformat-xml,137,0,0,0,,f5492314b21377d67f96829fecd3d30f40dcef59
jackson-dataformat-xml,154,0,0,0,,f561a4a17bc073dffbb0d4505106d91491b59fb6
jackson-dataformat-xml,167,0,0,0,,f5b9381321317405d3c33bfc5f572c6bf07476ea
jackson-dataformat-xml,132,0,0,0,,f65929f70a4315d5493a9a5c1c4c5e337ca4628b
jackson-dataformat-xml,137,0,0,0,,f6c69af07653dde450f4b602d629fb538e13e839
jackson-dataformat-xml,190,0,0,0,,f7d0d3e14a0043eadc89f1842d47f19a96b5f8df
jackson-dataformat-xml,190,0,0,0,,f80737c6c837661737e779a976eaa4b7e8e40f4d
jackson-dataformat-xml,201,0,0,0,,f886eda4b49bab9147e4ec94c71ed0496c535622
jackson-dataformat-xml,192,0,0,0,,f8db60e5379dffe7655fed902fd71634a01f6a3b
jackson-dataformat-xml,158,0,0,0,,f9bdc65ab132d54f513169e1da06aa6124228744
jackson-dataformat-xml,203,0,0,0,,fab0b8b419cc83973ab5945ff5778576b5e8ad5e
jackson-dataformat-xml,150,0,0,0,,fb1c246de791324c664bf166afcbd788459420ab
jackson-dataformat-xml,142,0,0,0,,fc385bcdf62f4f3d6cd64470fad796be36bcd449
jackson-dataformat-xml,263,0,0,0,,fd38c0551207892e0e35889d6ebd4192563a0e1b
jackson-dataformat-xml,208,0,0,0,,fd3926bcdd12d9ea2c4a1e1869cb858bdf147cd6
jackson-dataformat-xml,139,0,0,0,,fd645136a3a04e4fa7433c3cfae1fc1b87e07b69
jackson-dataformat-xml,132,0,0,0,,ffc9ac1138b763bb3f05b289128ed70893d4574c
